Country,Admin1_Name,Admin1_PCODE,Admin2_Name,Admin2_PCODE,City/Locations,Acronym,Organisation,Type,Sectors,Activity / Project,Status Activities,Comments,,
Liberia,Grand Gedeh,LBR06,,#N/A,,Tiyatien Health,Tiyatien Health,International NGO,Coordination,,,,,
Liberia,Grand Gedeh,LBR06,,#N/A,,Tiyatien Health,Tiyatien Health,International NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Grand Gedeh,LBR06,,#N/A,,Tiyatien Health,Tiyatien Health,International NGO,Surveillance/Contact Tracing,,,,,
Liberia,Grand Kru,LBR07,,#N/A,,Tiyatien Health,Tiyatien Health,International NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Maryland,LBR10,,#N/A,,Tiyatien Health,Tiyatien Health,International NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Montserrado,LBR11,,#N/A,,Tiyatien Health,Tiyatien Health,International NGO,Coordination,,,,,
Liberia,Nimba,LBR12,,#N/A,,Tiyatien Health,Tiyatien Health,International NGO,Surveillance/Contact Tracing,,,,,
Liberia,River Ghee,LBR13,,#N/A,,Tiyatien Health,Tiyatien Health,International NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Rivercess,LBR14,,#N/A,,Tiyatien Health,Tiyatien Health,International NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Rivercess,LBR14,,#N/A,,Tiyatien Health,Tiyatien Health,International NGO,Surveillance/Contact Tracing,,,,,
Liberia,Sinoe,LBR15,,#N/A,,Tiyatien Health,Tiyatien Health,International NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Sinoe,LBR15,,#N/A,,Tiyatien Health,Tiyatien Health,International NGO,Case Management,,,,,
Liberia,Bong,LBR02,,#N/A,,UNDP,United Nations Development Programme,UN Agency,Coordination,,,,,
Liberia,Bong,LBR02,,#N/A,,UNDP,United Nations Development Programme,UN Agency,Epi-Surveillance and Lab,,,,,
Liberia,Bong,LBR02,,#N/A,,UNDP,United Nations Development Programme,UN Agency,Logistics,,,,,
Liberia,Bong,LBR02,,#N/A,,UNDP,United Nations Development Programme,UN Agency,Social Mobilisation/Education,,,,,
Liberia,Gbarpolu,LBR03,,#N/A,,UNDP,United Nations Development Programme,UN Agency,Coordination,,,,,
Liberia,Gbarpolu,LBR03,,#N/A,,UNDP,United Nations Development Programme,UN Agency,Epi-Surveillance and Lab,,,,,
Liberia,Gbarpolu,LBR03,,#N/A,,UNDP,United Nations Development Programme,UN Agency,Logistics,,,,,
Liberia,Gbarpolu,LBR03,,#N/A,,UNDP,United Nations Development Programme,UN Agency,Social Mobilisation/Education,,,,,
Liberia,Grand Cape Mount,LBR05,,#N/A,,UNDP,United Nations Development Programme,UN Agency,Coordination,,,,,
Liberia,Grand Cape Mount,LBR05,,#N/A,,UNDP,United Nations Development Programme,UN Agency,Epi-Surveillance and Lab,,,,,
Liberia,Grand Cape Mount,LBR05,,#N/A,,UNDP,United Nations Development Programme,UN Agency,Logistics,,,,,
Liberia,Grand Cape Mount,LBR05,,#N/A,,UNDP,United Nations Development Programme,UN Agency,Social Mobilisation/Education,,,,,
Liberia,Lofa,LBR08,,#N/A,,UNDP,United Nations Development Programme,UN Agency,Coordination,,,,,
Liberia,Lofa,LBR08,,#N/A,,UNDP,United Nations Development Programme,UN Agency,Epi-Surveillance and Lab,,,,,
Liberia,Lofa,LBR08,,#N/A,,UNDP,United Nations Development Programme,UN Agency,Logistics,,,,,
Liberia,Lofa,LBR08,,#N/A,,UNDP,United Nations Development Programme,UN Agency,Social Mobilisation/Education,,,,,
Liberia,Margibi,LBR09,,#N/A,,UNDP,United Nations Development Programme,UN Agency,Coordination,,,,,
Liberia,Margibi,LBR09,,#N/A,,UNDP,United Nations Development Programme,UN Agency,Epi-Surveillance and Lab,,,,,
Liberia,Margibi,LBR09,,#N/A,,UNDP,United Nations Development Programme,UN Agency,Logistics,,,,,
Liberia,Margibi,LBR09,,#N/A,,UNDP,United Nations Development Programme,UN Agency,Social Mobilisation/Education,,,,,
Liberia,Montserrado,LBR11,,#N/A,,UNDP,United Nations Development Programme,UN Agency,Coordination,,,,,
Liberia,Montserrado,LBR11,,#N/A,,UNDP,United Nations Development Programme,UN Agency,Epi-Surveillance and Lab,,,,,
Liberia,Montserrado,LBR11,,#N/A,,UNDP,United Nations Development Programme,UN Agency,Logistics,,,,,
Liberia,Montserrado,LBR11,,#N/A,,UNDP,United Nations Development Programme,UN Agency,Social Mobilisation/Education,,,,,
Liberia,Nimba,LBR12,,#N/A,,UNDP,United Nations Development Programme,UN Agency,Coordination,,,,,
Liberia,Nimba,LBR12,,#N/A,,UNDP,United Nations Development Programme,UN Agency,Epi-Surveillance and Lab,,,,,
Liberia,Nimba,LBR12,,#N/A,,UNDP,United Nations Development Programme,UN Agency,Logistics,,,,,
Liberia,Nimba,LBR12,,#N/A,,UNDP,United Nations Development Programme,UN Agency,Social Mobilisation/Education,,,,,
Liberia,Nimba,LBR12,,#N/A,,UNDP,United Nations Development Programme,UN Agency,Case Management,,,,,
Liberia,Nimba,LBR12,,#N/A,,UNDP,United Nations Development Programme,UN Agency,Social Mobilisation/Health Promotion,,,,,
Liberia,Bomi,LBR01,,#N/A,,UNFPA,United Nations Population Fund,UN Agency,Case Management,,,,,
Liberia,Bomi,LBR01,,#N/A,,UNFPA,United Nations Population Fund,UN Agency,Coordination,,,,,
Liberia,Bomi,LBR01,,#N/A,,UNFPA,United Nations Population Fund,UN Agency,Social Mobilisation/Health Promotion,,,,,
Liberia,Bomi,LBR01,,#N/A,,UNFPA,United Nations Population Fund,UN Agency,Surveillance/Contact Tracing,,,,,
Liberia,Bong,LBR02,,#N/A,,UNFPA,United Nations Population Fund,UN Agency,Case Management,,,,,
Liberia,Bong,LBR02,,#N/A,,UNFPA,United Nations Population Fund,UN Agency,Coordination,,,,,
Liberia,Bong,LBR02,,#N/A,,UNFPA,United Nations Population Fund,UN Agency,Social Mobilisation/Health Promotion,,,,,
Liberia,Bong,LBR02,,#N/A,,UNFPA,United Nations Population Fund,UN Agency,Surveillance/Contact Tracing,,,,,
Liberia,Margibi,LBR09,,#N/A,,UNFPA,United Nations Population Fund,UN Agency,Case Management,,,,,
Liberia,Margibi,LBR09,,#N/A,,UNFPA,United Nations Population Fund,UN Agency,Coordination,,,,,
Liberia,Margibi,LBR09,,#N/A,,UNFPA,United Nations Population Fund,UN Agency,Social Mobilisation/Health Promotion,,,,,
Liberia,Margibi,LBR09,,#N/A,,UNFPA,United Nations Population Fund,UN Agency,Surveillance/Contact Tracing,,,,,
Liberia,Montserrado,LBR11,,#N/A,,UNFPA,United Nations Population Fund,UN Agency,Case Management,,,,,
Liberia,Montserrado,LBR11,,#N/A,,UNFPA,United Nations Population Fund,UN Agency,Coordination,,,,,
Liberia,Montserrado,LBR11,,#N/A,,UNFPA,United Nations Population Fund,UN Agency,Social Mobilisation/Health Promotion,,,,,
Liberia,Montserrado,LBR11,,#N/A,,UNFPA,United Nations Population Fund,UN Agency,Surveillance/Contact Tracing,,,,,
Liberia,Montserrado,LBR11,,#N/A,,UNFPA,United Nations Population Fund,UN Agency,Logistics,,,,,
Liberia,Montserrado,LBR11,,#N/A,,UNFPA,United Nations Population Fund,UN Agency,Social Mobilisation/Education,,,,,
Liberia,Grand Gedeh,LBR06,,#N/A,,UNHCR,United Nations High Commissioner for Refugee,UN Agency,Case Management,,,,,
Liberia,Grand Gedeh,LBR06,,#N/A,,UNHCR,United Nations High Commissioner for Refugee,UN Agency,Coordination,,,,,
Liberia,Nimba,LBR12,,#N/A,,UNHCR,United Nations High Commissioner for Refugee,UN Agency,Case Management,,,,,
Liberia,Nimba,LBR12,,#N/A,,UNHCR,United Nations High Commissioner for Refugee,UN Agency,Coordination,,,,,
Liberia,Bomi,LBR01,,#N/A,,UNICEF,United Nations Children's Fund,UN Agency,Social Mobilisation/Health Promotion,,,,,
Liberia,Bong,LBR02,,#N/A,,UNICEF,United Nations Children's Fund,UN Agency,Social Mobilisation/Health Promotion,,,,,
Liberia,Bong,LBR02,,#N/A,,UNICEF,United Nations Children's Fund,UN Agency,Infection prevention and control,,,,,
Liberia,Gbarpolu,LBR03,,#N/A,,UNICEF,United Nations Children's Fund,UN Agency,Social Mobilisation/Health Promotion,,,,,
Liberia,Gbarpolu,LBR03,,#N/A,,UNICEF,United Nations Children's Fund,UN Agency,Infection prevention and control,,,,,
Liberia,Grand Bassa,LBR04,,#N/A,,UNICEF,United Nations Children's Fund,UN Agency,Infection prevention and control,,,,,
Liberia,Grand Bassa,LBR04,,#N/A,,UNICEF,United Nations Children's Fund,UN Agency,Surveillance/Contact Tracing,,,,,
Liberia,Lofa,LBR08,,#N/A,,UNICEF,United Nations Children's Fund,UN Agency,Case Management,,,,,
Liberia,Lofa,LBR08,,#N/A,,UNICEF,United Nations Children's Fund,UN Agency,Social Mobilisation/Health Promotion,,,,,
Liberia,Lofa,LBR08,,#N/A,,UNICEF,United Nations Children's Fund,UN Agency,Infection prevention and control,,,,,
Liberia,Lofa,LBR08,,#N/A,,UNICEF,United Nations Children's Fund,UN Agency,Surveillance/Contact Tracing,,,,,
Liberia,Margibi,LBR09,,#N/A,,UNICEF,United Nations Children's Fund,UN Agency,Infection prevention and control,,,,,
Liberia,Margibi,LBR09,,#N/A,,UNICEF,United Nations Children's Fund,UN Agency,Social Mobilisation/Health Promotion,,,,,
Liberia,Maryland,LBR10,,#N/A,,UNICEF,United Nations Children's Fund,UN Agency,Infection prevention and control,,,,,
Liberia,Montserrado,LBR11,,#N/A,,UNICEF,United Nations Children's Fund,UN Agency,Case Management,,,,,
Liberia,Montserrado,LBR11,,#N/A,,UNICEF,United Nations Children's Fund,UN Agency,Social Mobilisation/Health Promotion,,,,,
Liberia,Montserrado,LBR11,,#N/A,,UNICEF,United Nations Children's Fund,UN Agency,Infection prevention and control,,,,,
Liberia,Nimba,LBR12,,#N/A,,UNICEF,United Nations Children's Fund,UN Agency,Social Mobilisation/Health Promotion,,,,,
Liberia,Nimba,LBR12,,#N/A,,UNICEF,United Nations Children's Fund,UN Agency,Infection prevention and control,,,,,
Liberia,River Ghee,LBR13,,#N/A,,UNICEF,United Nations Children's Fund,UN Agency,Infection prevention and control,,,,,
Liberia,Rivercess,LBR14,,#N/A,,UNICEF,United Nations Children's Fund,UN Agency,Infection prevention and control,,,,,
Liberia,Sinoe,LBR15,,#N/A,,UNICEF,United Nations Children's Fund,UN Agency,Infection prevention and control,,,,,
Liberia,Sinoe,LBR15,,#N/A,,UNICEF,United Nations Children's Fund,UN Agency,Case Management,,,,,
Liberia,Sinoe,LBR15,,#N/A,,UNICEF,United Nations Children's Fund,UN Agency,Coordination,,,,,
Liberia,Sinoe,LBR15,,#N/A,,UNICEF,United Nations Children's Fund,UN Agency,Social Mobilisation/Health Promotion,,,,,
Liberia,Bomi,LBR01,,#N/A,,UNMIL,United Nations Mission In Liberia,UN Agency,Social Mobilisation/Health Promotion,,,,,
Liberia,Bong,LBR02,,#N/A,,UNMIL,United Nations Mission In Liberia,UN Agency,Coordination,,,,,
Liberia,Gbarpolu,LBR03,,#N/A,,UNMIL,United Nations Mission In Liberia,UN Agency,Social Mobilisation/Health Promotion,,,,,
Liberia,Grand Bassa,LBR04,,#N/A,,UNMIL,United Nations Mission In Liberia,UN Agency,Social Mobilisation/Health Promotion,,,,,
Liberia,Grand Cape Mount,LBR05,,#N/A,,UNMIL,United Nations Mission In Liberia,UN Agency,Social Mobilisation/Health Promotion,,,,,
Liberia,Grand Gedeh,LBR06,,#N/A,,UNMIL,United Nations Mission In Liberia,UN Agency,Social Mobilisation/Health Promotion,,,,,
Liberia,Grand Kru,LBR07,,#N/A,,UNMIL,United Nations Mission In Liberia,UN Agency,Social Mobilisation/Health Promotion,,,,,
Liberia,Lofa,LBR08,,#N/A,,UNMIL,United Nations Mission In Liberia,UN Agency,Social Mobilisation/Health Promotion,,,,,
Liberia,Margibi,LBR09,,#N/A,,UNMIL,United Nations Mission In Liberia,UN Agency,Social Mobilisation/Health Promotion,,,,,
Liberia,Maryland,LBR10,,#N/A,,UNMIL,United Nations Mission In Liberia,UN Agency,Social Mobilisation/Health Promotion,,,,,
Liberia,Montserrado,LBR11,,#N/A,,UNMIL,United Nations Mission In Liberia,UN Agency,Case Management,,,,,
Liberia,Montserrado,LBR11,,#N/A,,UNMIL,United Nations Mission In Liberia,UN Agency,Coordination,,,,,
Liberia,Montserrado,LBR11,,#N/A,,UNMIL,United Nations Mission In Liberia,UN Agency,Social Mobilisation/Health Promotion,,,,,
Liberia,Nimba,LBR12,,#N/A,,UNMIL,United Nations Mission In Liberia,UN Agency,Social Mobilisation/Health Promotion,,,,,
Liberia,River Ghee,LBR13,,#N/A,,UNMIL,United Nations Mission In Liberia,UN Agency,Social Mobilisation/Health Promotion,,,,,
Liberia,Rivercess,LBR14,,#N/A,,UNMIL,United Nations Mission In Liberia,UN Agency,Social Mobilisation/Health Promotion,,,,,
Liberia,Sinoe,LBR15,,#N/A,,UNMIL,United Nations Mission In Liberia,UN Agency,Social Mobilisation/Health Promotion,,,,,
Liberia,Sinoe,LBR15,,#N/A,,UNMIL,United Nations Mission In Liberia,UN Agency,Logistics,,,,,
Liberia,Sinoe,LBR15,,#N/A,,US Gvt,US Government,Donors,Case Management,,,,,
Liberia,Sinoe,LBR15,,#N/A,,US Gvt,US Government,Donors,Coordination,,,,,
Liberia,Sinoe,LBR15,,#N/A,,US Gvt,US Government,Donors,Social Mobilisation/Health Promotion,,,,,
Liberia,Montserrado,LBR11,,#N/A,,West Point Women,West Point Women,National NGO,Community care,,,,,
Liberia,Montserrado,LBR11,,#N/A,,West Point Women,West Point Women,National NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Bomi,LBR01,,#N/A,,WFP,World Food Programme,UN Agency,Food distribution,,,,,
Liberia,Bong,LBR02,,#N/A,,WFP,World Food Programme,UN Agency,Food distribution,,,,,
Liberia,Gbarpolu,LBR03,,#N/A,,WFP,World Food Programme,UN Agency,Food distribution,,,,,
Liberia,Grand Bassa,LBR04,,#N/A,,WFP,World Food Programme,UN Agency,Food distribution,,,,,
Liberia,Grand Cape Mount,LBR05,,#N/A,,WFP,World Food Programme,UN Agency,Food distribution,,,,,
Liberia,Grand Gedeh,LBR06,,#N/A,,WFP,World Food Programme,UN Agency,Food distribution,,,,,
Liberia,Grand Kru,LBR07,,#N/A,,WFP,World Food Programme,UN Agency,Food distribution,,,,,
Liberia,Lofa,LBR08,,#N/A,,WFP,World Food Programme,UN Agency,Case Management,,,,,
Liberia,Lofa,LBR08,,#N/A,,WFP,World Food Programme,UN Agency,Food distribution,,,,,
Liberia,Margibi,LBR09,,#N/A,,WFP,World Food Programme,UN Agency,Food distribution,,,,,
Liberia,Maryland,LBR10,,#N/A,,WFP,World Food Programme,UN Agency,Air transportation,,,,,
Liberia,Maryland,LBR10,,#N/A,,WFP,World Food Programme,UN Agency,Logistics,,,,,
Liberia,Maryland,LBR10,,#N/A,,WFP,World Food Programme,UN Agency,Food distribution,,,,,
Liberia,Montserrado,LBR11,,#N/A,,WFP,World Food Programme,UN Agency,Food distribution,,,,,
Liberia,Nimba,LBR12,,#N/A,,WFP,World Food Programme,UN Agency,Food distribution,,,,,
Liberia,River Ghee,LBR13,,#N/A,,WFP,World Food Programme,UN Agency,Food distribution,,,,,
Liberia,Rivercess,LBR14,,#N/A,,WFP,World Food Programme,UN Agency,Food distribution,,,,,
Liberia,Sinoe,LBR15,,#N/A,,WFP,World Food Programme,UN Agency,Food distribution,,,,,
Liberia,Bong,LBR02,,#N/A,,WHO,World Health Organization,UN Agency,Case Management,,,,,
Liberia,Bong,LBR02,,#N/A,,WHO,World Health Organization,UN Agency,Coordination,,,,,
Liberia,Bong,LBR02,,#N/A,,WHO,World Health Organization,UN Agency,Social Mobilisation/Health Promotion,,,,,
Liberia,Lofa,LBR08,,#N/A,,WHO,World Health Organization,UN Agency,Coordination,,,,,
Liberia,Lofa,LBR08,,#N/A,,WHO,World Health Organization,UN Agency,Social Mobilisation/Health Promotion,,,,,
Liberia,Margibi,LBR09,,#N/A,,WHO,World Health Organization,UN Agency,Coordination,,,,,
Liberia,Montserrado,LBR11,,#N/A,,WHO,World Health Organization,UN Agency,Coordination,,,,,
Liberia,Montserrado,LBR11,,#N/A,,WHO,World Health Organization,UN Agency,Dead body management,,,,,
Liberia,Montserrado,LBR11,,#N/A,,WHO,World Health Organization,UN Agency,Social Mobilisation/Health Promotion,,,,,
Liberia,Montserrado,LBR11,,#N/A,,WHO,World Health Organization,UN Agency,Surveillance/Contact Tracing,,,,,
Liberia,Nimba,LBR12,,#N/A,,WHO,World Health Organization,UN Agency,Case Management,,,,,
Liberia,Nimba,LBR12,,#N/A,,WHO,World Health Organization,UN Agency,Coordination,,,,,
Liberia,Rivercess,LBR14,,#N/A,,WHO,World Health Organization,UN Agency,Coordination,,,,,
Liberia,Rivercess,LBR14,,#N/A,,WHO,World Health Organization,UN Agency,Epi-Surveillance and Lab,,,,,
Liberia,Rivercess,LBR14,,#N/A,,WHO,World Health Organization,UN Agency,Social Mobilisation/Health Promotion,,,,,
Liberia,Rivercess,LBR14,,#N/A,,WHO,World Health Organization,UN Agency,Case Management,,,,,
Liberia,Rivercess,LBR14,,#N/A,,WHO,World Health Organization,UN Agency,Surveillance/Contact Tracing,,,,,
Liberia,Margibi,LBR09,,#N/A,,Winrock,Winrock,International NGO,Other,,,,,
Liberia,Bomi,LBR01,,#N/A,,WOCAP,WOCAP,National NGO,Community care,,,,,
Liberia,Bomi,LBR01,,#N/A,,WOCAP,WOCAP,National NGO,Surveillance/Contact Tracing,,,,,
Liberia,Bong,LBR02,,#N/A,,WOCDAL,WOCDAL,National NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Margibi,LBR09,,#N/A,,WOCDAL,WOCDAL,National NGO,Surveillance/Contact Tracing,,,,,
Liberia,Margibi,LBR09,,#N/A,,WOCDAL,WOCDAL,National NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Margibi,LBR09,,#N/A,,WOCDAL,WOCDAL,National NGO,Infection prevention and control,,,,,
Liberia,Montserrado,LBR11,,#N/A,,WOCDAL,WOCDAL,National NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Bomi,LBR01,,#N/A,,Women's Campaign International,Women's Campaign International,International Organization,Funding,,,,,
Liberia,Bomi,LBR01,,#N/A,,Women's Campaign International,Women's Campaign International,International Organization,Social Mobilisation/Health Promotion,,,,,
Liberia,Bong,LBR02,,#N/A,,Women's Campaign International,Women's Campaign International,International Organization,Social Mobilisation/Health Promotion,,,,,
Liberia,Gbarpolu,LBR03,,#N/A,,Women's Campaign International,Women's Campaign International,International Organization,Coordination,,,,,
Liberia,Grand Bassa,LBR04,,#N/A,,Women's Campaign International,Women's Campaign International,International Organization,Social Mobilisation/Health Promotion,,,,,
Liberia,Grand Cape Mount,LBR05,,#N/A,,Women's Campaign International,Women's Campaign International,International Organization,Social Mobilisation/Health Promotion,,,,,
Liberia,Grand Gedeh,LBR06,,#N/A,,Women's Campaign International,Women's Campaign International,International Organization,Social Mobilisation/Health Promotion,,,,,
Liberia,Grand Kru,LBR07,,#N/A,,Women's Campaign International,Women's Campaign International,International Organization,Social Mobilisation/Health Promotion,,,,,
Liberia,Lofa,LBR08,,#N/A,,Women's Campaign International,Women's Campaign International,International Organization,Social Mobilisation/Health Promotion,,,,,
Liberia,Margibi,LBR09,,#N/A,,Women's Campaign International,Women's Campaign International,International Organization,Social Mobilisation/Health Promotion,,,,,
Liberia,Maryland,LBR10,,#N/A,,Women's Campaign International,Women's Campaign International,International Organization,Social Mobilisation/Health Promotion,,,,,
Liberia,Montserrado,LBR11,,#N/A,,Women's Campaign International,Women's Campaign International,International Organization,Social Mobilisation/Health Promotion,,,,,
Liberia,Nimba,LBR12,,#N/A,,Women's Campaign International,Women's Campaign International,International Organization,Social Mobilisation/Health Promotion,,,,,
Liberia,River Ghee,LBR13,,#N/A,,Women's Campaign International,Women's Campaign International,International Organization,Social Mobilisation/Health Promotion,,,,,
Liberia,Rivercess,LBR14,,#N/A,,Women's Campaign International,Women's Campaign International,International Organization,Social Mobilisation/Health Promotion,,,,,
Liberia,Sinoe,LBR15,,#N/A,,Women's Campaign International,Women's Campaign International,International Organization,Social Mobilisation/Health Promotion,,,,,
Liberia,Sinoe,LBR15,,#N/A,,World Bank,World Bank,Donors,Case Management,,,,,
Liberia,Sinoe,LBR15,,#N/A,,World Bank,World Bank,Donors,Coordination,,,,,
Liberia,Bong,LBR02,,#N/A,,ZOA,ZOA International,International NGO,Social Mobilisation,,,,,
Liberia,Margibi,LBR09,,#N/A,,ZOA,ZOA International,International NGO,Social Mobilisation,,,,,
Liberia,Montserrado,LBR11,,#N/A,,ZOA,ZOA International,International NGO,Social Mobilisation,,,,,
Nigeria,Rivers,NGA033,Port-Harcourt,NGA033022,,MoH,Ministry of Health,Goverment,Surveillance/Contact Tracing,,"Existing but no info on adequacy or on capacity to cover needs, or low achievement",,,
Nigeria,Rivers,NGA033,Port-Harcourt,NGA033022,,MoH,Ministry of Health,Goverment,Social Mobilisation/Health Promotion,,"Existing but no info on adequacy or on capacity to cover needs, or low achievement",,,
Nigeria,Rivers,NGA033,Port-Harcourt,NGA033022,,MoH,Ministry of Health,Goverment,Coordination,,"Existing but no info on adequacy or on capacity to cover needs, or low achievement",,,
Nigeria,Rivers,NGA033,Port-Harcourt,NGA033022,,WHO,World Health Organization,UN Agency,Social Mobilisation/Health Promotion,,"Existing but no info on adequacy or on capacity to cover needs, or low achievement",,,
Nigeria,Rivers,NGA033,Port-Harcourt,NGA033022,,WHO,World Health Organization,UN Agency,Coordination,,"Existing but no info on adequacy or on capacity to cover needs, or low achievement",,,
Nigeria,Lagos,NGA025,,#N/A,,CDC,US Center for Disease Control,Goverment,Surveillance/Contact Tracing,,"Existing but no info on adequacy or on capacity to cover needs, or low achievement",,,
Nigeria,Lagos,NGA025,,#N/A,,CDC,US Center for Disease Control,Goverment,Social Mobilisation/Health Promotion,,"Existing but no info on adequacy or on capacity to cover needs, or low achievement",,,
Nigeria,Lagos,NGA025,,#N/A,,MoH,Ministry of Health,Goverment,Surveillance/Contact Tracing,,"Existing but no info on adequacy or on capacity to cover needs, or low achievement",,,
Nigeria,Lagos,NGA025,,#N/A,,MoH,Ministry of Health,Goverment,Safe burial,,"Existing but no info on adequacy or on capacity to cover needs, or low achievement",,,
Nigeria,Lagos,NGA025,,#N/A,,MoH,Ministry of Health,Goverment,Social Mobilisation/Health Promotion,,"Existing but no info on adequacy or on capacity to cover needs, or low achievement",,,
Nigeria,Lagos,NGA025,,#N/A,,MoH,Ministry of Health,Goverment,Coordination,,"Existing but no info on adequacy or on capacity to cover needs, or low achievement",,,
Nigeria,Lagos,NGA025,,#N/A,,MSF,Medecins sans Frontieres,International NGO,Surveillance/Contact Tracing,,"Existing but no info on adequacy or on capacity to cover needs, or low achievement",,,
Nigeria,Lagos,NGA025,,#N/A,,MSF,Medecins sans Frontieres,International NGO,Social Mobilisation/Health Promotion,,"Existing but no info on adequacy or on capacity to cover needs, or low achievement",,,
Nigeria,Lagos,NGA025,,#N/A,,NFELTP,Nigeria Field Epidemiology and Laboratory Training Program,National Organization,Surveillance/Contact Tracing,,"Existing but no info on adequacy or on capacity to cover needs, or low achievement",,,
Nigeria,Lagos,NGA025,,#N/A,,UNICEF,United Nations Children's Fund,UN Agency,Social Mobilisation/Health Promotion,,"Existing but no info on adequacy or on capacity to cover needs, or low achievement",,,
Nigeria,Lagos,NGA025,,#N/A,,WHO,World Health Organization,UN Agency,Social Mobilisation/Health Promotion,,"Existing but no info on adequacy or on capacity to cover needs, or low achievement",,,
Nigeria,Lagos,NGA025,,#N/A,,WHO,World Health Organization,UN Agency,Coordination,,"Existing but no info on adequacy or on capacity to cover needs, or low achievement",,,
Senegal,Saint-louis,SEN010,Dagana,SEN010001,,ACF,Action Against Hunger,International Organization,Distribution alimentaire,TEST,,,,
Senegal,Saint-louis,SEN010,Dagana,SEN010001,,ICRC,International Committee of the Red Cross,International NGO,Coordination,TEST,,,,
Senegal,Saint-louis,SEN010,Dagana,SEN010001,,Oxfam,Oxfam,International Organization,Distribution alimentaire,TEST,,,,
Senegal,Louga,SEN008,Kebemer,SEN008001,,ACF,Action Against Hunger,International Organization,Assistance a la population affectée par l'epidemie,TEST,,,,
Senegal,Louga,SEN008,Linguere,SEN008002,,ACF,Action Against Hunger,International Organization,Assistance a la population affectée par l'epidemie,TEST,,,,
Sierra Leone,Southern,SLE003,Bo,SLE003001,,CCSL,Council of Churches in Sierra Leone,National NGO,Social Mob/Communications,,,,,
Sierra Leone,Southern,SLE003,Bo,SLE003001,,CAFOD,Catholic Agency For Overseas Development,International NGO,Social Mob/Communications,,,,,
Sierra Leone,Southern,SLE003,Bo,SLE003001,,GOAL,GOAL,International NGO,Child Protection/Education,,,,,
Sierra Leone,Southern,SLE003,Bo,SLE003001,,GOAL,GOAL,International NGO,Essential Services/WASH,,,,,
Sierra Leone,Southern,SLE003,Bo,SLE003001,,GOAL,GOAL,International NGO,Social Mob/Communications,,,,,
Sierra Leone,Southern,SLE003,Bo,SLE003001,,ActionAid,Action Aid International,International NGO,Social Mob/Communications,,,,,
Sierra Leone,Northern,SLE002,Bombali,SLE002001,,CCSL,Council of Churches in Sierra Leone,National NGO,Social Mob/Communications,,,,,
Sierra Leone,Northern,SLE002,Bombali,SLE002001,,OXFAM,Oxfam,International Organization,Social Mob/Communications,,,,,
Sierra Leone,Northern,SLE002,Bombali,SLE002001,,CAFOD,Catholic Agency For Overseas Development,International NGO,Social Mob/Communications,,,,,
Sierra Leone,Northern,SLE002,Bombali,SLE002001,,GOAL,GOAL,International NGO,Child Protection/Education,,,,,
Sierra Leone,Northern,SLE002,Bombali,SLE002001,,GOAL,GOAL,International NGO,Essential Services/WASH,,,,,
Sierra Leone,Northern,SLE002,Bombali,SLE002001,,GOAL,GOAL,International NGO,Social Mob/Communications,,,,,
Sierra Leone,Northern,SLE002,Bombali,SLE002001,,GOAL,GOAL,International NGO,Case Management/IPC,,,,,
Sierra Leone,Northern,SLE002,Bombali,SLE002001,,CCSL,Council of Churches in Sierra Leone,National NGO,Essential Services/Food & Nut,,,,,
Sierra Leone,Northern,SLE002,Bombali,SLE002001,,Trocaire,Trocaire,Other,Social Mob/Communications,,,,,
Sierra Leone,Northern,SLE002,Bombali,SLE002001,,ActionAid,Action Aid International,International NGO,Essential Services/Food & Nut,,,,,
Sierra Leone,Southern,SLE003,Bonthe,SLE003002,,CCSL,Council of Churches in Sierra Leone,National NGO,Social Mob/Communications,,,,,
Sierra Leone,Southern,SLE003,Bonthe,SLE003002,,GOAL,GOAL,International NGO,Child Protection/Education,,,,,
Sierra Leone,Southern,SLE003,Bonthe,SLE003002,,GOAL,GOAL,International NGO,Essential Services/WASH,,,,,
Sierra Leone,Southern,SLE003,Bonthe,SLE003002,,GOAL,GOAL,International NGO,Social Mob/Communications,,,,,
Sierra Leone,Eastern,SLE001,Kailahun,SLE001001,,CCSL,Council of Churches in Sierra Leone,National NGO,Social Mob/Communications,,,,,
Sierra Leone,Eastern,SLE001,Kailahun,SLE001001,,GOAL,GOAL,International NGO,Child Protection/Education,,,,,
Sierra Leone,Eastern,SLE001,Kailahun,SLE001001,,GOAL,GOAL,International NGO,Essential Services/WASH,,,,,
Sierra Leone,Eastern,SLE001,Kailahun,SLE001001,,GOAL,GOAL,International NGO,Social Mob/Communications,,,,,
Sierra Leone,Northern,SLE002,Kambia,SLE002002,,CCSL,Council of Churches in Sierra Leone,National NGO,Social Mob/Communications,,,,,
